Amount,TransactionSigner,TransactionSignature,BlockTimestampIso8601,CurrencyAddress,CurrencyDecimals
0.007680876,7fPkaLjUKHHggYgVCHRZZB5FAPKnpPrXhkRStphJ3d5A,4DrMwN6BDXCHJud5SYFj9AnoaQAmerPaoVtn2sriLKn6cETYjwXgfoz48g1ucv2GPMHdgqTEWsjTLuW3Bd7PGc3r,2022-04-28T14:56:00Z,So11111111111111111111111111111111111111112,9
8.31724,7fPkaLjUKHHggYgVCHRZZB5FAPKnpPrXhkRStphJ3d5A,4MwqQCxMq7qme1nQW1JMrMCt3eX86vBaQi4HkWvq8h8Sw2P81XRV7H8H59jNCT6dfbmyB5aB3MGrSWrFTRQqJCo2,2022-04-28T15:01:24Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
300.393596,7g4d26fBfypCiEVSc7r5MjL2NUf7KXNT9QLh4kEVMYoK,29b9sMdTmzxxDnKjixWJ29cU9DQxdzExMMQeBAemGweN9CRoDEa2sUsrUqdZNGtQ2256cP4rBspTVCXvmaD3rxDG,2022-04-28T15:36:00Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
2.968366844,7zK5rvqMeTLinaULYMHBy5MweppCtnSd5JZxL1yJpGuH,2esZsDKppGgFNaK91XDHCSHcNfrCxhbGKgS9jVSNv1iMoMKvovdb3EYiDpy9Aqdpx4qHSNPMW5tPsRoSU9WneRo1,2022-04-28T13:53:11Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
3.0,7zK5rvqMeTLinaULYMHBy5MweppCtnSd5JZxL1yJpGuH,2esZsDKppGgFNaK91XDHCSHcNfrCxhbGKgS9jVSNv1iMoMKvovdb3EYiDpy9Aqdpx4qHSNPMW5tPsRoSU9WneRo1,2022-04-28T13:53:11Z,So11111111111111111111111111111111111111112,9
9.650410616,864hkyrzwo41CVCXbL9hf9f2mLFixtYjbt9vssLrVvG4,4tDGPPvp9axou9iPYSyc9oo69b7tr3sm67v5WnCqPUi4nNKVoAuvXZPAGcjcfMqtVpyVm5F37ajHSkbnRhNtHgD9,2022-04-28T16:44:11Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
9.6369584,864hkyrzwo41CVCXbL9hf9f2mLFixtYjbt9vssLrVvG4,4tDGPPvp9axou9iPYSyc9oo69b7tr3sm67v5WnCqPUi4nNKVoAuvXZPAGcjcfMqtVpyVm5F37ajHSkbnRhNtHgD9,2022-04-28T16:44:11Z,QQ6WK86aUCBvNPkGeYBKikk15sUg6aMUEi5PTL6eB4i,9
9.650410616,864hkyrzwo41CVCXbL9hf9f2mLFixtYjbt9vssLrVvG4,wVw23ep6czM4pw3ht4qsMEBZeYWw1Lz2iwwfoaZs1eLxgMPAC39i1bVqNdHmrjDgysaDxjoLNvb11w1d6Xsyupy,2022-04-28T17:12:18Z,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9
9.636957557,864hkyrzwo41CVCXbL9hf9f2mLFixtYjbt9vssLrVvG4,wVw23ep6czM4pw3ht4qsMEBZeYWw1Lz2iwwfoaZs1eLxgMPAC39i1bVqNdHmrjDgysaDxjoLNvb11w1d6Xsyupy,2022-04-28T17:12:18Z,QQ6WK86aUCBvNPkGeYBKikk15sUg6aMUEi5PTL6eB4i,9
15090.792436,8KpaTdQTCZJMG9ZrL6th84SEJ4JmG4zWmGBjaNgmDbCz,3nwuVVRTFMY3zzAnPANCzqdzfkA4TBzMZfGXXpK8CvWzDXBdVDze4k5iX2kXLHQD6FRcM7jXvPQEApoo1bD66geR,2022-04-28T12:46:06Z,BTsbZDV7aCMRJ3VNy9ygV4Q2UeEo9GpR8D6VvmMZzNr8,6
15701.477915,8KpaTdQTCZJMG9ZrL6th84SEJ4JmG4zWmGBjaNgmDbCz,3nwuVVRTFMY3zzAnPANCzqdzfkA4TBzMZfGXXpK8CvWzDXBdVDze4k5iX2kXLHQD6FRcM7jXvPQEApoo1bD66geR,2022-04-28T12:46:06Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
0.028925716,8LiH3YKMkgyQn7FUmmY1uCwSkBtZ4M7pHVZPMtbEmUpT,2urCTkCdmGywNF7tAz3J7zKwtzFabUTczsxBbNfi98LKfNKDnLiBApmATMp3xDDVBFFAXvuuGDsinCYDZAhQU7BC,2022-04-28T15:20:45Z,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,9
0.028925558,8LiH3YKMkgyQn7FUmmY1uCwSkBtZ4M7pHVZPMtbEmUpT,2urCTkCdmGywNF7tAz3J7zKwtzFabUTczsxBbNfi98LKfNKDnLiBApmATMp3xDDVBFFAXvuuGDsinCYDZAhQU7BC,2022-04-28T15:20:45Z,AFq1sSdevxfqWGcmcz7XpPbfjHevcJY7baZf9RkyrzoR,9
96059.209129,8QSdaq11nfvUWTngsBgrTRfMLQKKxqLSbTp6Pn8aUovp,38xF15HGPvtqNRz6gQGkZbGrgJUDK8bhYZ9dd7nmLiT7RncBFYiW2z7qp6DzTTxs6ExjR8QeNLyJFsCkNuj9DqPs,2022-04-28T16:32:38Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
100000.0,8QSdaq11nfvUWTngsBgrTRfMLQKKxqLSbTp6Pn8aUovp,38xF15HGPvtqNRz6gQGkZbGrgJUDK8bhYZ9dd7nmLiT7RncBFYiW2z7qp6DzTTxs6ExjR8QeNLyJFsCkNuj9DqPs,2022-04-28T16:32:38Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
497.047384837,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,21oj8RXrc9BU7e3JLtdWQq582ioA7T3mb5Dmth9tNfnw277xSfa5aXVi9hVnXARhhFXcvxsfCqSRRK3Nz7kmMS4L,2022-04-28T14:40:15Z,So11111111111111111111111111111111111111112,9
277.009018065,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,2MqASqGunfcZk5zfaTD6yg5FcAwar4wsKcAeaeYAVXNJcYd1xSuUsJ96TevJv3bw8s9yNypyjDW8FWCJagbLfA1X,2022-04-28T12:12:38Z,So11111111111111111111111111111111111111112,9
351.665671689,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,2cAimSvRWJobGtBizu3dkx5VACZUU5s3djhb5PWB8uMWEEFyK2MEgUBN238fvQkgzKfxPaVVkVK45pvGJaiBorqL,2022-04-28T14:13:35Z,So11111111111111111111111111111111111111112,9
159.134865003,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,333wFrFmcHnpFHFPjzBJLKAYdjqk4sX1yBnK6y1xTGFvuLP5uGcyvbiujeRDPRFkur1hyZgXxy94BEss99WwDPoX,2022-04-28T17:28:32Z,So11111111111111111111111111111111111111112,9
299.313597,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,3CQGYCvwBFp9z1ZzXCoUr21FpmbybRDsLuTaQA41S3vzT8CVHhmwbpvAig4SxVgA8hjMvkbtivzfZubAr2ZYDw4r,2022-04-28T15:26:08Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
299.317908,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,3p3SJHUd7WKvSHFQQeHtdHG2vdHztYFXQ9KsKQW4gUABHDMouRvS3LzE1ReHwSR2KLGiKpWgCTi3PCFH7VvGXm5s,2022-04-28T15:23:41Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
3292.530544,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,3v556Pog2HnQZi9TgTXuvnqbVUhhJBST2PbwXr6v8b6qUBm39qQzsy1ozBPAk5N9bn2Y5HW9Bt5W7tv3V7JhpkXy,2022-04-28T14:18:32Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
7183.806479,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,45JT1gAC6eNTFjNJuKhzuiAAekwUmpdEZAwgMSDi4MCGJx9Euji15LmaPVQT13ueLdEFdRD61BVEuMzAaFtWET41,2022-04-28T16:49:51Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
3.7881e-05,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,48BSBdP2DqPfYj16TYJQbuMPpuXULCb9FndeoG2GJpsTTRGaZBonpNiHs2tmndgfo76y7A62oKgdcTMGfeoWcwmn,2022-04-28T14:45:31Z,So11111111111111111111111111111111111111112,9
299.310381,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,4DGfpPVMp5dWsV3a9H2w2bv7bR7fJmkbHjeiZ6K4HaVf4W33xwtFDmXzEftztFv128YzYVy5Pd3chUJvhNnuFpag,2022-04-28T14:40:43Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
145.38153768,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,4EQ1q4uyzAq9sYwUnCAKrQce68n4z17w1w2DAPP2ZcQRJPit3jyESLaM2LSDtR2ZTySRWkFHkcnBfhMrk52rUfhs,2022-04-28T14:51:28Z,So11111111111111111111111111111111111111112,9
1909.60466081,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,4N4hdVPCWU72e5UcTeScLtes7fRNMgiYR9Gyw4DW8zwxdon8R7BeWJPTRhyoaa8J5poDYheara7pZqUCz26ExgFQ,2022-04-28T14:27:59Z,So11111111111111111111111111111111111111112,9
259.329178449,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,4UaUrM7ke5G7W2qN1pNiwka7YPELqyNucSFKURfhBuD6emGKfyUS6sG6sNVyCgRBonJ7dQFyUSF8bkVSK9kJoN5L,2022-04-28T14:48:45Z,So11111111111111111111111111111111111111112,9
237.717767509,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,55DkaiUdCon8WpJUw9tJHnAFjmpxzmvx5sLnKehEdTMdgoB294nRXxFiUtw9yhvukNZzwU5FSUsWK6nGRNYjrkTq,2022-04-28T13:34:32Z,So11111111111111111111111111111111111111112,9
3292.510091,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,59j8e2ZXL33Tz3h24Q3opKN8cZPc7PcLruaAcsQkvqXccMxoPAfoMS69Rum3nVYZBhyG5ZXsc9MBqGXVBnhn4JAJ,2022-04-28T13:34:55Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
6.278e-05,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,5A7WNBR1wUoGshASGEQnmL6mQqzRoiDcH48gueWmMvKA2QsLGfdc9TLXfewTLtccyHvotwiPPMWKUtMiRYKtJUsF,2022-04-28T14:30:44Z,So11111111111111111111111111111111111111112,9
299.319321,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,5LgZqb7njMjQEnsoFQBfXv7Krtq6YCWtskq35eAXCYVqt6pgNhR7QJ3zhoAzciTTH2VGoNRNN4sPtH3twM658uZ4,2022-04-28T15:34:09Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
451.86142363,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,5RPvUsgEUQtxM7gVwY8MCS3Cwv4YK3jix38pxdNnVMihpzPcfMRK6Zr38LamoaLULQgMDUamvJ4xtuE1quiop8Kb,2022-04-28T14:42:47Z,So11111111111111111111111111111111111111112,9
299.30846,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,dwfApZtVXVSSfGDaGdYq7buXu1A4nGvcXodQnrkF9Rp8FKK3Ab4Qxc7JBp8Zfh3mwyEkpowwsAnCQebbSNaMHha,2022-04-28T12:54:39Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
288.796923681,8b6JAdQVPkWcJVNqmPat58oSspfmK7f5PaVxAypk3XgU,ujWiBNjupnz2REewNZqAjU9XSVoJfmJYLtzsTzcFHaZ9AyfXQTqo6XqRTJgCCXjjUkbF1QkgLKqycssxPPem2TB,2022-04-28T12:36:50Z,So11111111111111111111111111111111111111112,9
61.536477,8k6bb2fdUKjKfsHzVCuLSZehcKq2xpiM7nRK8eWxSTwr,5H3fJp9cdgZxbPMSaMN8tteNA2JXcUcvW5fF7NSYzCcxDzgRQZCSVAv563Bn2PBH3pnj1ptnckumctBuWmFmasSo,2022-04-28T15:06:24Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
40.0,8tfUNnVGqNWHi7VqQdxrstUqMzKp7A6VrCJDrBQz9Ywv,4zvacpwe2S2XYmfUqC8vVEc4ffxk7LVpKL8UBm1C6VtW9uqjkYyxmV2Y727skg5wCBrot6fXcXEYivsD95zrpTiL,2022-04-28T15:26:12Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
200.335314,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,3bTXeHSdWY1ibaSWM2cpn4GeiDsFzp7SgdrUKZZds8Wf2oXkfikoY4Vqx4DcB43xVhGCE7KfWZ9xWNGL24iohLFn,2022-04-28T16:23:04Z,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,6
200.30045,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,3qjkAtkRdyomGeNdDGftCyAkD6xgSwzidNjXC1tVehp9KNq9s7YYz7nEVHtautfb2fEotbqr5vf9Pi516vvoh66q,2022-04-28T16:19:37Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
0.000652,9JmvkvZYc8RR1Y9Vpjsr3JXVkWvJP2ZxvR12mEQWVuyy,2A4RMV4RL4915uS9L8rYtwXbgEVrS2SHdWBLz3UfUGuB89daJx7Zq4C9RHgaeARL7tfzHUMSK94wc92onvhu2F9W,2022-04-28T12:17:00Z,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,6
0.000427,9JmvkvZYc8RR1Y9Vpjsr3JXVkWvJP2ZxvR12mEQWVuyy,5LTWMpcEgULKmrHKNyx9f5HVF3PaHVDpPzMBxN3oszseYgp9WBggeHViaY4vtiNQSwegRwNNJY4pcAbmt3cVdR7F,2022-04-28T15:31:36Z,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,6
2.592949,9P8eu1iBZNZAgpyL2KUx1mE1EEUHeU6ZWTxwLEhPwenS,5dUWXyt6UVybQ98qUANkRjo5MxPy1imru22jK38Fi7RSu5nWzVFa7mMftGqwhrhPajyUWoTCv5dfqLAiN6woper3,2022-04-28T14:57:17Z,D3Cu5urZJhkKyNZQQq2ne6xSfzbXLU4RrywVErMA2vf8,6
2.6,9P8eu1iBZNZAgpyL2KUx1mE1EEUHeU6ZWTxwLEhPwenS,5dUWXyt6UVybQ98qUANkRjo5MxPy1imru22jK38Fi7RSu5nWzVFa7mMftGqwhrhPajyUWoTCv5dfqLAiN6woper3,2022-04-28T14:57:17Z,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,6
4656.833853,9SNHF8uKxxiESjPxmhh2U4wFtfyh5bYfeMD54YnyPk63,41Y6c9yoxnjamp4ArN8fYKbAmfSCAwDpdGiK7bm45Jm91pitRntteHFgGDKo2ACsCosdugMXQYnyaCYGxgrD8k28,2022-04-28T12:49:15Z,D3Cu5urZJhkKyNZQQq2ne6xSfzbXLU4RrywVErMA2vf8,6
4669.494035,9SNHF8uKxxiESjPxmhh2U4wFtfyh5bYfeMD54YnyPk63,41Y6c9yoxnjamp4ArN8fYKbAmfSCAwDpdGiK7bm45Jm91pitRntteHFgGDKo2ACsCosdugMXQYnyaCYGxgrD8k28,2022-04-28T12:49:15Z,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,6
14421.103282,9XfoHGSCRQG3r3hp3PYpYd9yqksh4njRh3wkp7aTiXf4,4MMtEnWiprkdQEZYDQKt5YAYfxcKZhGcyaD3M1Wch1TNx8JYy2z615Z2eNnWHCVr6SiwaLKvsS1EWqtg5z4N1uKy,2022-04-28T14:53:00Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
15012.594313,9XfoHGSCRQG3r3hp3PYpYd9yqksh4njRh3wkp7aTiXf4,4MMtEnWiprkdQEZYDQKt5YAYfxcKZhGcyaD3M1Wch1TNx8JYy2z615Z2eNnWHCVr6SiwaLKvsS1EWqtg5z4N1uKy,2022-04-28T14:53:00Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
103.692048,9cCUxwAybJHdHVAZPCTRhr9CaztwVz4yFqTkAZbgvkVf,66ARj2RfMg2fDzqddzVLY4DEWaZG5zRHNii2SZVuH5P7ubsjky72fDedSZHsKabezG9UuH4GqroQJhNNDHCSWcmd,2022-04-28T14:15:14Z,2d95ZC8L5XP6xCnaKx8D5U5eX6rKbboBBAwuBLxaFmmJ,6
125.793826,9cCUxwAybJHdHVAZPCTRhr9CaztwVz4yFqTkAZbgvkVf,66ARj2RfMg2fDzqddzVLY4DEWaZG5zRHNii2SZVuH5P7ubsjky72fDedSZHsKabezG9UuH4GqroQJhNNDHCSWcmd,2022-04-28T14:15:14Z,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,6
0.8,9kY74nM5Qky69We6yPnW9sLHqU5ZStrMj7bTuzyUJzNj,3Nf7cvmb4ZdWG5PKcEpmPrtp9qjwQBbjA8dXH7ttDazvUkctJzNd277Cv1E6kcoocav4NP5CuC73SGMwHBmg9vbr,2022-04-28T14:28:27Z,So11111111111111111111111111111111111111112,9
2.299054828,A8oe7TnCExhWmNZmgX8BBKMhCdf1vyAbXQHm7RPP6mxK,3QnDk6Sby4oqs3CsaR96cBgoMksRP6ZA2ZqQuMKK7wdifDAasoWGk7MxY7m7HevsDccrz5poh9J6D9tnjCMiV6Yb,2022-04-28T12:32:11Z,3JFC4cB56Er45nWVe29Bhnn5GnwQzSmHVf6eUq9ac91h,9
2.299363783,A8oe7TnCExhWmNZmgX8BBKMhCdf1vyAbXQHm7RPP6mxK,3QnDk6Sby4oqs3CsaR96cBgoMksRP6ZA2ZqQuMKK7wdifDAasoWGk7MxY7m7HevsDccrz5poh9J6D9tnjCMiV6Yb,2022-04-28T12:32:11Z,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,9
178.081162,A8oe7TnCExhWmNZmgX8BBKMhCdf1vyAbXQHm7RPP6mxK,3jyxngEoRwCj4atFoP1NDqTnFfpCh6cVxnQ4TS7xt8pdQKKootoL51mP2JQtCYn1LuNZFHwJ8DbPMEdtigHGzkSz,2022-04-28T12:53:43Z,9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i,6
173.8942,A8oe7TnCExhWmNZmgX8BBKMhCdf1vyAbXQHm7RPP6mxK,3jyxngEoRwCj4atFoP1NDqTnFfpCh6cVxnQ4TS7xt8pdQKKootoL51mP2JQtCYn1LuNZFHwJ8DbPMEdtigHGzkSz,2022-04-28T12:53:43Z,nZtL8HKX3aQtk3VpdvtdwPpXF2uMia522Pnan2meqdf,6
0.255929,ACYTnHNSt9txHrCrpXMiqaHiDDPhPnT1Fcot4PBcFpqi,RvAaGDwkTeFSTkXbqv9m3kqfn1zvnVNaB3n5cmRht6BGQfQ4zDXdhhQ4Wm8UskoAMrhn4vQQfjtVjr9eyNc5YnD,2022-04-28T15:18:58Z,D3Cu5urZJhkKyNZQQq2ne6xSfzbXLU4RrywVErMA2vf8,6
0.256625,ACYTnHNSt9txHrCrpXMiqaHiDDPhPnT1Fcot4PBcFpqi,RvAaGDwkTeFSTkXbqv9m3kqfn1zvnVNaB3n5cmRht6BGQfQ4zDXdhhQ4Wm8UskoAMrhn4vQQfjtVjr9eyNc5YnD,2022-04-28T15:18:58Z,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,6
864.537449,ANUBEKJak82Houet4XochDxr52TVwAEf98PU1JYEVsHY,4fccGcFgDftBSHT6A7zYie64kdyjiPBTVHiX1DbPoUEBuEU6NAah7YVVhR5D7TaNm2rbi1mw1HQgxn6iiuJysacD,2022-04-28T15:31:42Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
900.0,ANUBEKJak82Houet4XochDxr52TVwAEf98PU1JYEVsHY,4fccGcFgDftBSHT6A7zYie64kdyjiPBTVHiX1DbPoUEBuEU6NAah7YVVhR5D7TaNm2rbi1mw1HQgxn6iiuJysacD,2022-04-28T15:31:42Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
20.382644604,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,2ch4hnCSjZmUioVxStDiz1F35vvQRj9HDbJC3mMvenu3PCkNxz9zVm14gJWFG49x1MxrsMe7A3a4mAfFquWESBpT,2022-04-28T17:25:11Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
20.6,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,2ch4hnCSjZmUioVxStDiz1F35vvQRj9HDbJC3mMvenu3PCkNxz9zVm14gJWFG49x1MxrsMe7A3a4mAfFquWESBpT,2022-04-28T17:25:11Z,So11111111111111111111111111111111111111112,9
1968.901504,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,TapdwYuP22ufxon3CumPz3ekWbGvx6kzfKw21DfyKrG4MC4AdsjKtDFP5YJ6MeittFu6BFihFZXNaTHQaD5rhYx,2022-04-28T12:18:07Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
2049.629955,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,TapdwYuP22ufxon3CumPz3ekWbGvx6kzfKw21DfyKrG4MC4AdsjKtDFP5YJ6MeittFu6BFihFZXNaTHQaD5rhYx,2022-04-28T12:18:07Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
20.036447464,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,hDtKBNLfAtCBoCoHTSWzz1YXxEGiaHt9t8ut2jNU6mvWSwqYc4Hkeigz1SJirtmX1Vpq38uN3Sf1xFwJes6pNQq,2022-04-28T14:37:57Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
20.25,AVLPrDA2rRQerRvcTUj6xCjtNWA4Hkkx9Mv49LZpw3Nt,hDtKBNLfAtCBoCoHTSWzz1YXxEGiaHt9t8ut2jNU6mvWSwqYc4Hkeigz1SJirtmX1Vpq38uN3Sf1xFwJes6pNQq,2022-04-28T14:37:57Z,So11111111111111111111111111111111111111112,9
9.605958,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,2FrhCENCUgkrAAPmXKfvesXSuREz4ji6jzshvfjRKDCZvNnFw2bPz7HBf39z5xCCGTgTHMFT82sQxDXRqGXgAWGs,2022-04-28T15:47:18Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
10.0,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,2FrhCENCUgkrAAPmXKfvesXSuREz4ji6jzshvfjRKDCZvNnFw2bPz7HBf39z5xCCGTgTHMFT82sQxDXRqGXgAWGs,2022-04-28T15:47:18Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
9.605926,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,3Fb6Bsm5aaNwCscw3v44Ff62kqVcMNTA7frcBJZihwycTQSpdtJhM5YPwWZWgLjCCYzzosXKYCTQCyHTYCtMtKmu,2022-04-28T16:25:45Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
10.0,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,3Fb6Bsm5aaNwCscw3v44Ff62kqVcMNTA7frcBJZihwycTQSpdtJhM5YPwWZWgLjCCYzzosXKYCTQCyHTYCtMtKmu,2022-04-28T16:25:45Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
9.605916,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4Qmk45YoChRzb14QWtMrq32LjNfQpURjXzxeDDmF82K4i9obS6x9Vw7Hzj4xK37oooim5FvcjKFHhZNwhN7vG5Sg,2022-04-28T16:37:56Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
10.0,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4Qmk45YoChRzb14QWtMrq32LjNfQpURjXzxeDDmF82K4i9obS6x9Vw7Hzj4xK37oooim5FvcjKFHhZNwhN7vG5Sg,2022-04-28T16:37:56Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
9e-06,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4mrc4W69EC2BhnCDhdXvYqbEjg6AiCgeKHPf8EM3AY2tMnLuYYKSbx9w3obXcEAGy49Xq3uxzZYc9sMZRHsp8yJC,2022-04-28T15:11:11Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
1e-05,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4mrc4W69EC2BhnCDhdXvYqbEjg6AiCgeKHPf8EM3AY2tMnLuYYKSbx9w3obXcEAGy49Xq3uxzZYc9sMZRHsp8yJC,2022-04-28T15:11:11Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6
0.989450653,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4wJRe9ucp8x96ZLjvN6ASodctFZAfWkKQfUH2oGaUhnpDdVQDd6Xw9zKnC6pqVBDjfoF4diNYfYTrwoSurWh71Ka,2022-04-28T16:26:17Z,5h6ssFpeDeRbzsEHDbTQNH7nVGgsKrZydxdSTnLm6QdV,9
1.0,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,4wJRe9ucp8x96ZLjvN6ASodctFZAfWkKQfUH2oGaUhnpDdVQDd6Xw9zKnC6pqVBDjfoF4diNYfYTrwoSurWh71Ka,2022-04-28T16:26:17Z,So11111111111111111111111111111111111111112,9
9.605978,AbVuWMGwKFyMtpDga1HF4FYkQMHnn2iECj5YQ2nPPpgt,57KYh8tgFo1HEoSFP1RQB2hvsTwesX5aJ9FqAwDRNmyXMagNHgNZigpDPHbQ7Ft81cjpagY1TdGJTsDEBU5W13az,2022-04-28T15:23:24Z,993dVFL2uXWYeoXuEBFXR4BijeXdTv4s6BzsCjJZuwqk,6
